Id,SalePrice
2008,221574.10254839325
2009,197433.24563610635
2010,187835.6928558675
2011,134205.142836485
2012,175596.76490850328
2013,183080.792999799
2014,186876.60738235124
2015,197418.37168780967
2016,192722.7985808495
2017,200662.12096497454
2018,129918.13137772279
2019,137752.09610155338
2020,103122.69171545887
2021,106829.89801762125
2022,181974.4421447267
2023,137396.68429948142
2024,247423.01219854483
2025,345731.87958680047
2026,175019.01015618836
2027,153609.9331252147
2028,148273.61272784998
2029,173206.29338068448
2030,268910.14348486246
2031,242293.59883116616
2032,265267.7332927365
2033,264001.50177565904
2034,165840.1656853019
2035,223913.51663266186
2036,194962.56867216574
2037,208747.599504106
2038,287583.95924433635
2039,222431.02185799982
2040,288195.78714269266
2041,308052.02158744563
2042,198903.0566173986
2043,171604.17062648814
2044,185131.9937687913
2045,203765.42311099533
2046,140175.752387974
2047,144905.17540930345
2048,128865.47401066078
2049,132283.9832160398
2050,181230.7762099686
2051,110957.92476911114
2052,132744.57176691134
2053,146051.67362180428
2054,90320.73554727931
2055,151846.21208644318
2056,140188.39640874296
2057,116780.77967968483
2058,211013.77701124764
2059,135793.33233216364
2060,166770.08106883106
2061,170049.0856151189
2062,133267.31554966705
2063,115851.78651100468
2064,138219.47778778276
2065,114346.01815462369
2066,163949.53628046124
2067,104248.30390055443
2068,126314.07094000983
2069,83708.36349495457
2070,113504.1897671032
2071,104488.80599869533
2072,133495.6248419937
2073,131355.842621875
2074,176487.52047571272
2075,146356.0766035676
2076,120836.68894305993
2077,157315.0416100042
2078,128713.6249039345
2079,129484.53228022743
2080,115269.55359630511
2081,125889.62066071172
2082,116554.95090805569
2083,137963.26456571434
2084,112331.3957009958
2085,124647.59855268589
2086,128282.04051809452
2087,118688.80058299618
2088,91126.81367862558
2089,80442.45108371203
2090,120776.10066464645
2091,128387.01599922763
2092,118061.47494704055
2093,105281.71126550935
2094,105440.24790586552
2095,146536.2238322741
2096,79443.35666225286
2097,98455.22412025227
2098,138005.37692721706
2099,57125.174294564364
2100,70012.96557393519
2101,123184.06795519398
2102,119361.3386558956
2103,106876.50781642983
2104,130438.734743761
2105,119543.78234125402
2106,70282.40029563116
2107,210318.4819214927
2108,115179.86272354143
2109,112609.95401423563
2110,133441.9396219239
2111,139125.3696646081
2112,136497.66687041428
2113,127161.09234693814
2114,118698.78115268871
2115,161319.31082397467
2116,110027.92162218023
2117,151145.00891223148
2118,121784.67225984296
2119,112998.99941094467
2120,115264.57248686276
2121,89399.32462711023
2122,109718.36515813154
2123,86830.2107752503
2124,158144.76199996597
2125,130400.9269847854
2126,144106.13237137304
2127,160069.10433696213
2128,117227.83163546138
2129,93172.24613681708
2130,144147.35104057696
2131,139119.92291789476
2132,112027.27427129092
2133,123325.02347881932
2134,123802.16824762324
2135,101740.94389757467
2136,73484.28536923659
2137,110121.18009205803
2138,140410.4644554734
2139,146036.04203525276
2140,138281.13635976054
2141,149227.96219916025
2142,131231.63173121962
2143,148225.3102095387
2144,113802.78931359618
2145,134175.78971046125
2146,156879.32152667208
2147,148685.07898565094
2148,120619.06057851652
2149,152489.61149271225
2150,213263.12536398778
2151,109979.40800742056
2152,164310.38129645778
2153,169787.54718252172
2154,110193.16120970242
2155,131618.6280785508
2156,303889.6062924091
2157,224496.89754242328
2158,223191.37935540834
2159,196594.76856799424
2160,165969.20946171103
2161,243480.4529922191
2162,378347.90607087786
2163,348543.43847509613
2164,237655.49407346765
2165,200631.81799813718
2166,148384.79492627413
2167,209365.41536516167
2168,206242.70964479237
2169,194373.74323762357
2170,222061.7606392802
2171,161616.02218397555
2172,126305.08185039702
2173,167010.24720616272
2174,224228.24434877012
2175,277521.5440128563
2176,311802.1448838906
2177,236959.66231670504
2178,209138.37850768602
2179,139306.07006013033
2180,233019.83835523133
2181,188900.80948293046
2182,216765.61158030652
2183,198809.93945205476
2184,124159.65303026012
2185,133127.7911332375
2186,153011.19485711443
2187,155199.4409239845
2188,154268.27755522312
2189,172293.1451545056
2190,81507.79953503577
2191,79307.6608510347
2192,93596.29958048913
2193,104981.26093712977
2194,105608.92225980935
2195,111602.76506866382
2196,111046.70257337429
2197,115335.24679654729
2198,154878.4492058416
2199,175711.52300006305
2200,147818.88263933948
2201,138209.92862144898
2202,213060.00171477586
2203,142747.23982871042
2204,178858.9030578393
2205,117536.93753291908
2206,143429.58634232593
2207,210717.1334139256
2208,221000.02397888625
2209,240122.5249614
2210,115513.43224962156
2211,115451.6192679384
2212,119155.74466641695
2213,112053.38378384901
2214,132550.65705357297
2215,105468.3634172517
2216,141360.77325675034
2217,71970.95285212311
2218,66155.08403704657
2219,71251.22490503117
2220,68698.61103336774
2221,346973.19993537903
2222,274426.0495160682
2223,262581.7203046112
2224,210036.51069211218
2225,121426.34106417216
2226,189946.27397907118
2227,210857.09366582698
2228,283378.5272997389
2229,249140.25640799318
2230,159044.77287027752
2231,215099.80411871977
2232,195978.11707472877
2233,186640.19428841403
2234,242364.80792761315
2235,234215.93918110212
2236,273723.5725612665
2237,334098.14322672505
2238,209513.5572182107
2239,110763.56841250189
2240,158751.51547228332
2241,161118.75177154897
2242,125958.89966267422
2243,129396.88376867199
2244,102295.88207739739
2245,100288.08838106476
2246,136604.92091276785
2247,97848.21287642496
2248,119071.09633679109
2249,124762.96141561717
2250,134157.64638369385
2251,101900.29728736346
2252,165743.1856993464
2253,157120.35919140305
2254,182743.9011714999
2255,193118.74898364418
2256,184073.02368343592
2257,208186.47836604586
2258,162734.659185318
2259,178220.30516647597
2260,159032.86674829968
2261,172737.81961829928
2262,212716.43964760003
2263,375218.1658716315
2264,423717.81381735794
2265,167734.11400210625
2266,284365.17674705567
2267,394334.2231980938
2268,418018.9332089974
2269,146923.47795725352
2270,192959.59578739986
2271,215488.96986950352
2272,211679.37653899376
2273,166279.878323649
2274,176686.48685600847
2275,165881.0735738822
2276,186019.028260832
2277,185922.34443557332
2278,144807.40139566426
2279,128361.76604288294
2280,118726.01584281259
2281,181269.50715656127
2282,187969.2066892263
2283,100756.96334152934
2284,110200.9807764736
2285,129166.46868850978
2286,124922.51000198338
2287,350745.99240271683
2288,280809.12777735875
2289,376219.5709529997
2290,466070.75676937855
2291,314028.78914
2292,425990.23460636626
2293,460853.0465942531
2294,391172.6869485171
2295,436184.82307602494
2296,287492.0943465402
2297,297961.6835326852
2298,317265.7124224251
2299,379758.0054390247
2300,336326.52825489786
2301,270893.24743569084
2302,246397.97507281275
2303,249658.70933943123
2304,252581.16939258954
2305,178602.07109318252
2306,179984.19855495525
2307,184198.93921228548
2308,223491.71233969336
2309,281687.72147651046
2310,203695.84524104654
2311,186149.87481796424
2312,169185.70524135896
2313,176147.2106920302
2314,167511.84277166013
2315,178186.15327740475
2316,183779.43906526823
2317,187757.82837757538
2318,178058.60847980846
2319,176161.6166836859
2320,186860.11673130022
2321,228837.94660486345
2322,165006.7799863371
2323,187493.64749474946
2324,181152.43441319396
2325,197949.66044367437
2326,176239.45744077538
2327,199954.6414498598
2328,230120.53552294374
2329,185843.08012581864
2330,178376.83756529272
2331,342143.1984349003
2332,385129.560934392
2333,327728.7292178507
2334,257817.93601457664
2335,284665.1465344214
2336,328426.22074755636
2337,209593.64181044183
2338,252747.34584487224
2339,217748.01202216724
2340,368234.6323669519
2341,208655.4726655216
2342,222504.4369966744
2343,218440.0276863404
2344,217094.88881953937
2345,237785.01888423125
2346,219488.07076602711
2347,203937.7710957324
2348,237523.99842484161
2349,176130.83139781354
2350,271513.7819198086
2351,253450.98837103686
2352,247498.16276018537
2353,254326.47948943597
2354,132448.2694067317
2355,133242.5330795502
2356,155848.33973289834
2357,192780.44976537328
2358,196788.99232658988
2359,115186.53660536018
2360,114574.86322156673
2361,140404.11079373385
2362,271707.3603678526
2363,135342.5502253442
2364,154528.3380685702
2365,218248.02221094503
2366,194514.03389055017
2367,221437.4400054768
2368,211472.91672850447
2369,210779.7042845924
2370,172055.61526058335
2371,166590.58543429076
2372,194883.6384050844
2373,289171.5135203057
2374,354361.0569552855
2375,256435.16700242882
2376,292732.01601445675
2377,344274.68955481256
2378,142980.06949285732
2379,194331.7401186998
2380,151717.82878313464
2381,159446.68841695692
2382,202272.02704429848
2383,201580.18373138763
2384,242037.81646257703
2385,153806.81095185864
2386,142432.5765620618
2387,141052.4199201373
2388,101834.54242963946
2389,122002.24948627564
2390,150675.24413509804
2391,136715.42305671846
2392,119680.23802945713
2393,162785.91653619957
2394,145566.78965346303
2395,204168.3162596667
2396,151764.60356042252
2397,209654.67243627878
2398,137923.25187451096
2399,59493.38214187307
2400,55937.51380435156
2401,117321.03176511746
2402,137079.13549556737
2403,129153.31283568942
2404,155667.68803576246
2405,163189.20672850902
2406,146327.95955018268
2407,126156.12487392845
2408,147172.61886322402
2409,131813.95651506842
2410,158471.12217017353
2411,118579.9195693536
2412,168196.4161677144
2413,135551.5870960073
2414,140552.88681112792
2415,121830.79212883097
2416,125700.68439108005
2417,135502.0326136355
2418,127808.27070630692
2419,128971.35393805074
2420,128028.08306364641
2421,141902.51420726793
2422,107372.01904970319
2423,103545.91793506173
2424,154794.14013949758
2425,191564.27343074803
2426,126011.74767292707
2427,135717.26051962064
2428,171439.04417007416
2429,113354.05569825506
2430,135015.32616478825
2431,116721.27803714223
2432,143000.75508534675
2433,156763.3960685517
2434,143080.24113815097
2435,154140.8682805923
2436,113307.18058553491
2437,107213.7843981566
2438,136149.26554001623
2439,104353.33951081944
2440,125538.2824486288
2441,87861.96553513668
2442,95613.71420227124
2443,119539.00257018907
2444,124864.847835701
2445,88267.74519161673
2446,131826.7664057558
2447,176608.54873449236
2448,145301.74294676652
2449,106740.33040611235
2450,147751.02687307572
2451,129935.40208339083
2452,202849.40713275305
2453,95416.87924586312
2454,131108.83597997756
2455,117681.10961375239
2456,144228.3721075167
2457,133201.78074619558
2458,122290.6487835258
2459,110353.73648782275
2460,133169.23667171656
2461,120194.4799124059
2462,137507.63894768702
2463,124895.64508215897
2464,175445.6059867423
2465,144942.71642320536
2466,118063.26949397745
2467,132567.20572474683
2468,76887.91938646027
2469,72734.17477546394
2470,175956.94614641092
2471,192036.05725981883
2472,155915.80845694986
2473,117451.39514026829
2474,89225.11519059732
2475,198800.94884047308
2476,119300.05604148388
2477,133887.3830433605
2478,153816.9768505752
2479,103540.32412242523
2480,151809.9476844273
2481,123511.53520360729
2482,131125.73168455975
2483,115830.79879469899
2484,124197.35513372908
2485,127319.55860540133
2486,162017.6998444438
2487,145827.06601210748
2488,151886.29805377778
2489,148412.7202241562
2490,158084.11553500747
2491,91409.30860222255
2492,211567.75428100367
2493,146458.1737813797
2494,142017.2131240763
2495,94227.6651244985
2496,263223.76951771486
2497,147642.9049539389
2498,115516.81191222987
2499,92791.70282400475
2500,129486.86325832774
2501,138487.4372066429
2502,152213.52021614087
2503,90929.88738894687
2504,184988.790049551
2505,213193.46344942765
2506,252488.80181906503
2507,266642.0242346898
2508,250980.04055705955
2509,213726.95808931772
2510,222104.6670385283
2511,175661.80891059514
2512,205887.6038187274
2513,215200.33065241727
2514,224527.3520317241
2515,148367.34346499195
2516,173598.495613704
2517,140384.00873427774
2518,156022.51037091346
2519,222541.43938705765
2520,213068.3467202096
2521,188944.5261532864
2522,224048.347926539
2523,129503.31194818797
2524,134308.36580382768
2525,146386.6735831777
2526,135454.01291466472
2527,116378.5572294424
2528,133576.3515430005
2529,123339.25380209804
2530,126496.8831458642
2531,251378.23340978814
2532,213674.88024888173
2533,196608.91565029777
2534,219666.89819550916
2535,292384.5401476028
2536,232905.92629651102
2537,229907.4594830979
2538,182339.48708160248
2539,188099.28174977112
2540,182916.7731492745
2541,181801.22021221463
2542,165030.37715473535
2543,131665.04380457633
2544,126406.88928048119
2545,135898.6002983138
2546,131712.38252664448
2547,138141.50841121664
2548,152461.51000102592
2549,154755.1094959128
2550,219105.17622471804
2551,146987.05416186145
2552,130812.26142062574
2553,73840.90630219242
2554,102949.41749319917
2555,123187.69010387185
2556,100301.89308409033
2557,113487.55732522439
2558,143357.43769419155
2559,149797.00678113167
2560,146971.61943045037
2561,136012.99213762974
2562,139713.34602487876
2563,154923.67531698762
2564,190331.4855051849
2565,137727.12245420134
2566,165147.30770556652
2567,123346.61275903786
2568,208842.4817435302
2569,206096.1737265125
2570,114382.56734635953
2571,187067.47989859682
2572,139968.3867928935
2573,211229.50887731442
2574,259801.99438965842
2575,132187.24687233235
2576,115701.37066415777
2577,155322.26088422214
2578,82612.77204760251
2579,59480.29584018502
2580,103363.11748575035
2581,104161.2964689233
2582,108468.52247628382
2583,260746.03194413517
2584,162035.35053203334
2585,179090.22339099456
2586,212549.82653814755
2587,187817.8841693652
2588,145231.88111554514
2589,146147.8777237288
2590,217937.61207572836
2591,230495.39417181152
2592,217245.6210144299
2593,242886.06058605306
2594,174321.13589432905
2595,211152.05309470292
2596,298161.3049327642
2597,195908.23331167368
2598,287010.7422294467
2599,326536.98386104667
2600,135550.88612874175
2601,156567.48115344084
2602,79210.03450673643
2603,92637.835725885
2604,77417.71189389189
2605,72985.47159507521
2606,151547.52371846628
2607,199403.0636643898
2608,212100.99318233936
2609,170145.8027856646
2610,111348.59990841571
2611,121560.77197622288
2612,162744.38411035616
2613,128825.34411920444
2614,128133.3475124862
2615,153252.9966108509
2616,146137.04319531456
2617,176596.6056274818
2618,174542.39155413798
2619,201228.00435951326
2620,188856.16540448656
2621,179260.2215831124
2622,188513.52197282325
2623,243666.5649206376
2624,295604.5943157444
2625,317236.995865069
2626,171615.6374884696
2627,153283.02508078175
2628,482315.91118231876
2629,506899.8148310733
2630,357120.5764535518
2631,451743.1982976175
2632,406585.83249205636
2633,298099.0253140803
2634,424796.7725529547
2635,151796.35789184846
2636,188862.1481303079
2637,175568.86864642423
2638,252143.96472624672
2639,176028.2353446002
2640,156221.3280478601
2641,103261.8109641063
2642,188520.12330120054
2643,100456.76927632686
2644,127282.33943064598
2645,97936.53485875031
2646,93866.98767457253
2647,101314.84814491706
2648,136613.65811236436
2649,159833.88537166282
2650,130094.95019889294
2651,141561.20628477423
2652,400341.3446196116
2653,246937.21790688217
2654,260613.93178685248
2655,431989.86748053436
2656,306951.6417805403
2657,339317.0509995112
2658,311234.32247680577
2659,292342.6601932786
2660,334643.2857099029
2661,347528.8283082598
2662,351267.12072328164
2663,294208.1654902066
2664,271429.048059491
2665,312517.7133086081
2666,283613.55594363395
2667,166613.7514378729
2668,178426.2115560848
2669,186523.0557125572
2670,260305.55215536305
2671,184470.30883771242
2672,189292.54211573186
2673,204719.22377899644
2674,202595.02377657013
2675,166699.0627875422
2676,187778.20410508403
2677,192837.66455113908
2678,240580.12018935313
2679,274455.90274559124
2680,290739.7861620627
2681,391741.7346345055
2682,321695.6857504492
2683,510841.6037207183
2684,307619.54689165554
2685,323604.13043318526
2686,268767.3256377792
2687,329036.2962016584
2688,208399.08264776308
2689,205779.33268976063
2690,432249.04746889183
2691,193486.2652540117
2692,124034.80104119379
2693,189510.61162363115
2694,133743.91769105956
2695,187982.74390605825
2696,181764.09245958913
2697,192585.62910620685
2698,200623.7931402245
2699,177052.93194786814
2700,164738.2076801189
2701,160098.97704221704
2702,112882.04852726024
2703,122306.12440554198
2704,134822.3404046294
2705,119593.84126566818
2706,121585.38463576233
2707,120859.7000086888
2708,134931.52670941406
2709,105238.37385354502
2710,128512.79719818268
2711,300421.07472297724
2712,386458.48819151195
2713,177337.26375285417
2714,150113.73016134134
2715,163628.2111324848
2716,151123.12850908918
2717,188019.32336012437
2718,223730.9581800091
2719,156382.86490146493
2720,167637.44654118043
2721,135146.1407013711
2722,152508.13563707407
2723,136081.60593044135
2724,131090.40195910074
2725,130397.46352731204
2726,151883.35395392284
2727,170428.49589145754
2728,180074.8780271721
2729,155430.249794172
2730,142658.33341940626
2731,126969.73973294701
2732,128997.79041164127
2733,153789.38662292028
2734,150001.2775774746
